,Unnamed: 0,created_at,temp,hum,p25,p10
336253,66675,2019-12-27 20:51:28,23.6,80.6,176.5,286.29999
336254,66676,2019-12-27 20:51:33,23.4,80.5,175.0,282.79999
336255,66677,2019-12-27 20:51:37,23.5,80.6,174.8,278.39999
336256,66678,2019-12-27 20:51:40,23.5,80.6,176.89999,278.70001
336274,66696,2019-12-27 20:52:48,23.5,80.7,177.3,268.20001
336288,66710,2019-12-27 20:53:43,23.4,81.0,178.5,279.29999
336293,66715,2019-12-27 20:54:02,23.4,81.1,175.2,275.20001
336307,66729,2019-12-27 20:54:59,23.5,80.8,177.0,261.79999
336308,66730,2019-12-27 20:55:03,23.5,80.8,174.39999,259.5
336316,66738,2019-12-27 20:55:35,23.6,80.7,171.89999,257.29999
336326,66748,2019-12-27 20:56:13,23.6,80.3,175.2,275.79999
336329,66751,2019-12-27 20:56:24,23.6,80.3,176.5,267.5
336332,66754,2019-12-27 20:56:35,23.6,80.2,176.89999,261.5
336335,66757,2019-12-27 20:56:47,23.6,80.2,176.3,267.70001
336336,66758,2019-12-27 20:56:50,23.6,80.2,175.89999,271.0
336338,66760,2019-12-27 20:56:58,23.6,80.2,173.5,269.70001
336341,66763,2019-12-27 20:57:10,23.6,80.2,177.7,278.10001
336350,66772,2019-12-27 20:57:45,23.6,80.1,178.8,279.79999
336351,66773,2019-12-27 20:57:49,23.6,80.1,178.8,280.39999
336352,66774,2019-12-27 20:57:53,23.6,80.1,179.7,284.70001
336354,66776,2019-12-27 20:58:01,23.6,80.1,177.89999,284.0
336355,66777,2019-12-27 20:58:05,23.6,80.2,177.7,283.29999
336367,66789,2019-12-27 20:58:57,23.5,80.2,181.7,276.89999
336371,66793,2019-12-27 20:59:13,23.5,80.3,178.60001,275.29999
336375,66797,2019-12-27 20:59:32,23.4,80.3,177.10001,273.39999
336400,66822,2019-12-27 21:01:14,23.4,80.8,174.5,269.70001
336403,66825,2019-12-27 21:01:26,23.4,80.8,174.60001,269.29999
336441,66863,2019-12-27 21:03:55,23.4,80.8,179.60001,267.0
336443,66865,2019-12-27 21:04:02,23.4,80.8,177.89999,263.20001
336444,66866,2019-12-27 21:04:09,23.4,80.7,177.0,262.79999
336445,66867,2019-12-27 21:04:13,23.4,80.7,175.8,264.89999
336472,66894,2019-12-27 21:05:56,23.2,81.1,173.5,270.29999
336492,66914,2019-12-27 21:07:24,23.2,81.5,164.39999,255.8
336506,66928,2019-12-27 21:08:19,23.4,81.3,171.8,257.29999
336528,66950,2019-12-27 21:09:44,23.3,81.0,177.10001,267.20001
336540,66962,2019-12-27 21:10:30,23.2,81.1,171.0,267.10001
336542,66964,2019-12-27 21:10:37,23.3,81.3,169.10001,266.70001
336546,66968,2019-12-27 21:10:52,23.2,81.2,168.0,265.29999
336560,66982,2019-12-27 21:11:46,23.3,81.3,169.10001,264.0
336561,66983,2019-12-27 21:11:49,23.3,81.2,171.10001,268.60001
336622,67044,2019-12-27 21:16:01,23.4,80.6,167.5,247.0
336623,67045,2019-12-27 21:16:04,23.3,80.6,168.5,249.39999
336664,67086,2019-12-27 21:18:48,23.5,79.9,170.7,254.7
336706,67128,2019-12-27 21:21:37,23.4,79.9,170.0,265.60001
336761,67183,2019-12-27 21:25:17,23.3,80.8,161.7,254.60001
336762,67184,2019-12-27 21:25:21,23.3,80.7,162.3,258.60001
336763,67185,2019-12-27 21:25:25,23.3,80.7,161.89999,258.20001
336775,67197,2019-12-27 21:26:12,23.3,80.6,159.89999,239.39999
336776,67198,2019-12-27 21:26:16,23.4,80.6,159.89999,238.8
336831,67253,2019-12-27 21:29:50,23.2,80.9,161.8,242.3
336834,67256,2019-12-27 21:30:02,23.3,81.0,163.3,243.5
336837,67259,2019-12-27 21:30:16,23.2,80.9,160.89999,242.10001
336839,67261,2019-12-27 21:30:24,23.3,80.9,160.8,242.0
336875,67297,2019-12-27 21:32:45,23.1,81.4,164.0,256.10001
336876,67298,2019-12-27 21:32:49,23.1,81.4,163.39999,255.7
336877,67299,2019-12-27 21:32:53,23.1,81.4,165.2,258.10001
336941,67363,2019-12-27 21:37:00,23.2,81.1,164.89999,262.79999
336947,67369,2019-12-27 21:37:23,23.3,81.0,169.8,270.70001
336948,67370,2019-12-27 21:37:27,23.3,81.0,169.8,270.89999
336949,67371,2019-12-27 21:37:31,23.3,81.0,167.60001,264.89999
337032,67454,2019-12-27 21:43:11,23.3,80.5,170.2,250.0
337033,67455,2019-12-27 21:43:15,23.3,80.5,169.5,245.2
337042,67464,2019-12-27 21:43:49,23.4,80.6,168.39999,263.10001
337058,67480,2019-12-27 21:44:49,23.4,80.6,171.5,259.29999
337084,67506,2019-12-27 21:46:41,23.3,80.1,171.5,259.39999
337100,67522,2019-12-27 21:47:42,23.3,80.6,166.5,265.29999
337111,67533,2019-12-27 21:48:25,23.2,80.9,171.3,270.39999
337141,67563,2019-12-27 21:50:20,23.0,82.0,169.7,253.39999
337149,67571,2019-12-27 21:50:53,22.9,82.1,169.5,266.79999
337158,67580,2019-12-27 21:51:27,22.8,82.3,168.3,263.20001
337167,67589,2019-12-27 21:52:04,22.9,82.5,164.39999,260.20001
337212,67634,2019-12-27 21:55:16,22.9,82.4,169.8,252.0
337220,67642,2019-12-27 21:55:46,22.9,82.4,168.7,264.5
337224,67646,2019-12-27 21:56:02,23.0,82.3,171.60001,269.5
337226,67648,2019-12-27 21:56:11,23.0,82.2,172.0,273.29999
337239,67661,2019-12-27 21:57:01,23.0,82.1,165.89999,253.5
337274,67696,2019-12-27 21:59:14,23.1,81.5,168.10001,264.39999
337275,67697,2019-12-27 21:59:18,23.1,81.6,168.10001,265.10001
337280,67702,2019-12-27 21:59:38,23.0,81.6,162.8,257.70001
337281,67703,2019-12-27 21:59:42,23.1,81.7,162.89999,262.39999
337291,67713,2019-12-27 22:00:29,23.0,81.7,162.39999,254.5
337299,67721,2019-12-27 22:00:59,23.1,81.7,160.10001,241.8
337302,67724,2019-12-27 22:01:10,23.1,81.7,160.0,248.60001
337315,67737,2019-12-27 22:02:08,23.2,81.5,162.3,255.0
337322,67744,2019-12-27 22:02:35,23.2,81.3,161.39999,241.60001
337324,67746,2019-12-27 22:02:42,23.2,81.3,163.60001,241.7
337326,67748,2019-12-27 22:02:50,23.2,81.2,164.10001,241.0
337327,67749,2019-12-27 22:02:53,23.2,81.1,164.2,243.10001
337427,67849,2019-12-27 22:10:09,23.1,81.3,157.5,236.7
337428,67850,2019-12-27 22:10:12,23.1,81.3,156.60001,236.7
337445,67867,2019-12-27 22:11:21,23.0,81.5,160.10001,241.89999
337453,67875,2019-12-27 22:11:51,23.0,81.9,156.7,240.60001
337456,67878,2019-12-27 22:12:02,22.9,82.0,160.10001,239.39999
337459,67881,2019-12-27 22:12:17,22.9,82.1,157.2,236.8
337466,67888,2019-12-27 22:12:45,22.9,82.2,157.60001,251.0
337475,67897,2019-12-27 22:13:21,22.8,82.5,158.3,250.89999
337476,67898,2019-12-27 22:13:25,22.8,82.5,158.3,250.3
337486,67908,2019-12-27 22:14:03,22.8,82.6,157.0,242.89999
337504,67926,2019-12-27 22:15:21,22.8,82.3,155.7,234.8
337515,67937,2019-12-27 22:16:06,22.9,82.0,155.2,233.3
337518,67940,2019-12-27 22:16:17,22.8,82.0,158.3,244.8
337520,67942,2019-12-27 22:16:24,22.8,81.9,157.8,246.2
337521,67943,2019-12-27 22:16:28,22.8,81.9,157.10001,242.89999
337559,67981,2019-12-27 22:18:59,22.8,82.0,154.60001,253.60001
337598,68020,2019-12-27 22:21:40,22.9,81.8,153.8,243.10001
337680,68102,2019-12-27 22:27:29,23.1,81.1,155.2,234.89999
337716,68138,2019-12-27 22:29:54,23.1,80.5,156.0,247.2
337717,68139,2019-12-27 22:29:57,23.1,80.5,155.7,249.60001
337722,68144,2019-12-27 22:30:18,23.1,80.6,152.89999,243.5
337745,68167,2019-12-27 22:31:51,23.2,80.3,155.2,233.5
337746,68168,2019-12-27 22:31:55,23.2,80.3,153.89999,231.2
337877,68299,2019-12-27 22:40:46,23.3,79.5,156.3,237.3
338095,68517,2019-12-27 22:55:56,22.6,81.4,137.89999,219.60001
341673,72095,2019-12-28 02:57:25,21.4,70.4,76.9,139.8
341674,72096,2019-12-28 02:57:29,21.4,70.4,76.9,143.0
341791,72213,2019-12-28 03:05:22,21.3,69.8,88.1,168.0
341793,72215,2019-12-28 03:05:30,21.3,69.8,88.3,166.10001
341796,72218,2019-12-28 03:05:41,21.2,69.9,88.2,164.5
341797,72219,2019-12-28 03:05:45,21.2,69.9,88.1,164.5
341800,72222,2019-12-28 03:05:56,21.1,70.1,85.7,164.89999
341801,72223,2019-12-28 03:06:00,21.2,70.2,85.9,164.89999
341804,72226,2019-12-28 03:06:11,21.1,70.3,84.8,168.89999
341805,72227,2019-12-28 03:06:15,21.1,70.3,84.6,171.89999
341806,72228,2019-12-28 03:06:18,21.2,70.4,84.6,171.10001
341807,72229,2019-12-28 03:06:22,21.1,70.3,85.3,171.8
341812,72234,2019-12-28 03:06:44,21.2,70.4,84.7,164.60001
341813,72235,2019-12-28 03:06:48,21.2,70.5,85.6,169.8
341814,72236,2019-12-28 03:06:52,21.2,70.4,86.0,171.0
341815,72237,2019-12-28 03:06:55,21.2,70.4,85.8,173.89999
341816,72238,2019-12-28 03:06:59,21.2,70.4,86.3,176.10001
341817,72239,2019-12-28 03:07:03,21.2,70.4,86.1,177.60001
341819,72241,2019-12-28 03:07:10,21.2,70.4,87.2,178.2
341820,72242,2019-12-28 03:07:14,21.2,70.4,87.5,176.5
341821,72243,2019-12-28 03:07:18,21.3,70.5,86.4,171.89999
341826,72248,2019-12-28 03:07:37,21.1,70.4,88.5,171.2
341827,72249,2019-12-28 03:07:40,21.1,70.5,88.1,173.7
341828,72250,2019-12-28 03:07:44,21.1,70.6,87.4,175.8
341829,72251,2019-12-28 03:07:48,21.1,70.7,87.0,177.7
341830,72252,2019-12-28 03:07:52,21.1,70.8,86.7,176.8
341831,72253,2019-12-28 03:07:56,21.1,70.8,86.0,174.5
341834,72256,2019-12-28 03:08:10,21.1,70.8,86.6,175.10001
341835,72257,2019-12-28 03:08:13,21.1,70.8,86.0,172.10001
341836,72258,2019-12-28 03:08:17,21.1,70.8,86.1,170.39999
341838,72260,2019-12-28 03:08:25,21.0,70.9,86.4,171.3
341839,72261,2019-12-28 03:08:28,21.0,70.9,85.8,167.5
341840,72262,2019-12-28 03:08:32,21.0,71.0,85.3,168.2
341841,72263,2019-12-28 03:08:36,21.0,71.1,84.7,169.2
341842,72264,2019-12-28 03:08:40,21.0,71.2,85.0,169.60001
341843,72265,2019-12-28 03:08:43,21.0,71.3,84.8,170.3
341844,72266,2019-12-28 03:08:47,21.0,71.3,85.3,172.10001
341845,72267,2019-12-28 03:08:51,21.0,71.3,84.6,165.0
341846,72268,2019-12-28 03:08:55,21.0,71.3,83.6,168.0
341847,72269,2019-12-28 03:08:58,21.0,71.3,83.1,167.39999
341849,72271,2019-12-28 03:09:06,21.1,71.4,84.1,166.8
341870,72292,2019-12-28 03:10:28,21.1,71.0,83.2,163.39999
341873,72295,2019-12-28 03:10:39,21.1,71.0,81.9,160.10001
341875,72297,2019-12-28 03:10:46,21.1,71.0,82.2,163.5
341876,72298,2019-12-28 03:10:50,21.1,70.9,81.8,159.89999
341877,72299,2019-12-28 03:10:54,21.1,70.9,79.8,151.60001
345211,75633,2019-12-28 08:02:22,20.7,65.9,59.8,121.1
345228,75650,2019-12-28 08:03:26,20.7,65.7,59.2,118.9
345230,75652,2019-12-28 08:03:34,20.8,65.8,58.6,120.5
345232,75654,2019-12-28 08:03:41,20.8,65.7,58.1,114.4
345451,75873,2019-12-28 08:18:05,21.0,64.4,65.0,129.2
345454,75876,2019-12-28 08:18:19,21.0,64.0,65.3,140.10001
345455,75877,2019-12-28 08:18:23,21.0,63.8,64.6,144.39999
345456,75878,2019-12-28 08:18:26,21.0,63.7,64.7,151.5
345457,75879,2019-12-28 08:18:31,21.0,63.8,63.7,153.0
345458,75880,2019-12-28 08:18:34,21.0,63.8,63.1,154.10001
345459,75881,2019-12-28 08:18:38,21.0,63.9,62.6,156.60001
345460,75882,2019-12-28 08:18:46,20.9,63.8,61.2,147.60001
345461,75883,2019-12-28 08:18:51,20.9,63.9,61.1,145.89999
345462,75884,2019-12-28 08:18:56,20.9,64.0,60.6,139.60001
345475,75897,2019-12-28 08:19:47,20.8,64.3,61.9,124.1
345476,75898,2019-12-28 08:19:51,20.9,64.5,61.8,124.1
345528,75950,2019-12-28 08:23:15,21.0,63.3,57.9,113.7
345549,75971,2019-12-28 08:24:35,21.1,62.3,58.2,112.0
346621,77043,2019-12-28 10:03:44,22.9,61.9,73.1,134.7
346719,77141,2019-12-28 10:10:11,23.0,61.7,71.2,134.89999
347538,77960,2019-12-28 11:12:39,24.2,62.1,73.9,137.3
347539,77961,2019-12-28 11:12:48,24.2,62.0,74.9,145.8
347540,77962,2019-12-28 11:12:57,24.1,61.8,77.0,170.60001
347541,77963,2019-12-28 11:13:05,24.2,61.7,76.8,183.5
347542,77964,2019-12-28 11:13:14,24.2,61.6,76.9,194.2
347543,77965,2019-12-28 11:13:23,24.2,61.6,73.9,177.10001
347544,77966,2019-12-28 11:13:32,24.3,61.7,77.2,185.5
347545,77967,2019-12-28 11:13:40,24.2,61.4,76.9,180.0
347546,77968,2019-12-28 11:13:49,24.2,60.8,76.0,166.60001
347547,77969,2019-12-28 11:13:58,24.2,60.9,75.9,161.89999
347549,77971,2019-12-28 11:14:15,24.1,61.2,74.3,145.89999
347550,77972,2019-12-28 11:14:25,24.2,61.3,74.9,144.8
348095,78517,2019-12-28 12:35:53,25.8,56.5,72.1,136.8
348097,78519,2019-12-28 12:36:12,25.8,56.5,72.3,134.7
348098,78520,2019-12-28 12:36:20,25.8,56.6,73.4,141.39999
348104,78526,2019-12-28 12:37:16,25.9,56.6,72.7,154.39999
348108,78530,2019-12-28 12:37:51,26.0,56.9,73.4,185.2
348109,78531,2019-12-28 12:37:59,26.0,57.0,76.4,234.3
348110,78532,2019-12-28 12:38:08,26.0,56.9,77.4,244.8
348111,78533,2019-12-28 12:38:17,26.0,56.9,78.8,233.89999
348112,78534,2019-12-28 12:38:26,26.0,56.9,73.6,176.0
348113,78535,2019-12-28 12:38:34,26.0,56.9,72.6,156.5
348114,78536,2019-12-28 12:38:43,26.0,56.9,72.8,168.39999
348115,78537,2019-12-28 12:38:52,26.0,56.9,71.3,152.3
351902,82324,2019-12-28 18:22:13,24.0,68.8,145.3,181.3
351903,82325,2019-12-28 18:22:16,24.0,68.8,155.8,184.8
351904,82326,2019-12-28 18:22:23,24.0,68.8,162.2,185.8
351905,82327,2019-12-28 18:22:26,24.0,68.8,166.2,186.39999
351906,82328,2019-12-28 18:22:30,24.0,68.8,152.39999,178.10001
351907,82329,2019-12-28 18:22:35,24.0,68.9,145.5,173.3
351908,82330,2019-12-28 18:22:41,24.0,68.9,138.3,166.89999
354125,84547,2019-12-28 20:51:15,22.7,70.3,104.0,198.7
354126,84548,2019-12-28 20:51:20,22.8,70.5,104.8,206.8
354127,84549,2019-12-28 20:51:23,22.7,70.5,105.8,211.39999
354128,84550,2019-12-28 20:51:27,22.8,70.6,105.7,212.39999
354129,84551,2019-12-28 20:51:40,22.7,70.6,105.4,209.60001
359233,89655,2019-12-29 02:36:39,20.6,62.8,67.8,123.7
363451,93873,2019-12-29 07:13:16,20.6,59.9,56.9,112.3
363690,94112,2019-12-29 07:28:36,20.8,59.7,58.3,112.1
363760,94182,2019-12-29 07:33:16,20.8,59.8,58.5,114.8
364058,94480,2019-12-29 07:52:27,20.8,63.0,65.9,124.7
364101,94523,2019-12-29 07:55:15,20.8,63.5,66.7,125.7
364103,94525,2019-12-29 07:55:22,20.8,63.5,67.7,124.8
364118,94540,2019-12-29 07:56:19,20.9,63.6,67.0,132.89999
364237,94659,2019-12-29 08:03:58,20.8,65.7,72.3,135.5
364238,94660,2019-12-29 08:04:01,20.8,65.7,72.5,138.8
364239,94661,2019-12-29 08:04:05,20.8,65.7,71.6,136.89999
364241,94663,2019-12-29 08:04:13,20.8,65.8,71.9,136.3
364320,94742,2019-12-29 08:09:14,20.9,66.8,76.9,139.39999
364325,94747,2019-12-29 08:09:33,20.9,67.0,75.3,141.39999
364326,94748,2019-12-29 08:09:36,20.9,67.0,74.6,135.39999
364335,94757,2019-12-29 08:10:10,20.9,67.0,74.4,137.3
364336,94758,2019-12-29 08:10:14,20.9,67.0,74.3,138.89999
364337,94759,2019-12-29 08:10:18,20.9,67.0,74.8,140.39999
364339,94761,2019-12-29 08:10:26,20.9,67.0,75.0,135.89999
364923,95345,2019-12-29 08:48:16,21.6,73.2,90.9,174.5
364927,95349,2019-12-29 08:48:31,21.6,73.2,91.2,175.39999
364929,95351,2019-12-29 08:48:39,21.7,73.3,92.0,174.7
364930,95352,2019-12-29 08:48:43,21.7,73.3,90.8,172.89999
364932,95354,2019-12-29 08:48:50,21.6,73.2,90.8,169.89999
364940,95362,2019-12-29 08:49:20,21.7,73.3,90.0,174.39999
365281,95703,2019-12-29 09:12:21,22.1,73.5,95.4,169.0
365338,95760,2019-12-29 09:16:22,22.1,74.2,94.2,168.39999
365401,95823,2019-12-29 09:20:38,22.0,75.1,96.9,172.2
365529,95951,2019-12-29 09:29:22,21.7,77.9,95.7,172.7
365601,96023,2019-12-29 09:34:00,21.8,77.6,98.0,177.89999
365602,96024,2019-12-29 09:34:04,21.9,77.7,99.5,181.3
365603,96025,2019-12-29 09:34:08,21.9,77.6,99.3,181.3
365614,96036,2019-12-29 09:34:50,21.8,77.5,98.3,180.2
365615,96037,2019-12-29 09:34:54,21.9,77.5,98.7,181.60001
365617,96039,2019-12-29 09:35:03,21.9,77.5,97.1,176.8
365641,96063,2019-12-29 09:36:36,22.0,77.4,98.4,176.2
365658,96080,2019-12-29 09:37:42,22.1,77.3,102.4,188.89999
365662,96084,2019-12-29 09:37:57,22.1,77.1,99.5,180.39999
365675,96097,2019-12-29 09:38:48,22.1,77.0,100.9,181.8
365685,96107,2019-12-29 09:39:26,22.2,76.9,106.8,196.7
365756,96178,2019-12-29 09:44:13,22.0,77.2,103.5,189.0
365807,96229,2019-12-29 09:47:29,22.0,77.5,105.9,196.5
365808,96230,2019-12-29 09:47:33,22.0,77.5,107.1,199.0
365809,96231,2019-12-29 09:47:37,22.0,77.5,107.9,201.8
365810,96232,2019-12-29 09:47:41,22.0,77.5,106.9,198.8
365812,96234,2019-12-29 09:47:48,22.0,77.5,108.9,200.0
365814,96236,2019-12-29 09:47:56,22.0,77.5,107.3,196.8
365838,96260,2019-12-29 09:49:30,22.1,77.3,108.6,195.8
365839,96261,2019-12-29 09:49:34,22.1,77.3,109.8,202.8
365840,96262,2019-12-29 09:49:37,22.1,77.3,109.6,204.2
365841,96263,2019-12-29 09:49:41,22.1,77.3,108.7,202.7
365842,96264,2019-12-29 09:49:45,22.1,77.3,109.1,198.7
365865,96287,2019-12-29 09:51:11,22.2,77.0,108.9,201.3
365868,96290,2019-12-29 09:51:23,22.2,77.0,109.2,203.5
365869,96291,2019-12-29 09:51:27,22.2,77.0,108.9,205.89999
365870,96292,2019-12-29 09:51:30,22.3,77.1,109.3,202.89999
365872,96294,2019-12-29 09:51:38,22.3,77.1,109.1,196.8
365915,96337,2019-12-29 09:54:25,22.4,76.3,105.7,197.2
365916,96338,2019-12-29 09:54:28,22.4,76.4,106.5,197.5
366055,96477,2019-12-29 10:03:23,22.8,75.9,109.2,192.0
366057,96479,2019-12-29 10:03:32,22.8,75.8,108.5,193.3
366069,96491,2019-12-29 10:04:17,22.8,75.8,110.3,202.10001
366070,96492,2019-12-29 10:04:21,22.8,75.7,111.1,203.89999
366072,96494,2019-12-29 10:04:28,22.8,75.7,109.7,196.39999
366074,96496,2019-12-29 10:04:36,22.8,75.6,109.0,193.5
366151,96573,2019-12-29 10:09:27,23.0,75.1,104.8,199.8
366152,96574,2019-12-29 10:09:30,23.0,75.1,104.2,199.5
366153,96575,2019-12-29 10:09:34,23.0,75.1,104.5,200.3
366154,96576,2019-12-29 10:09:38,23.0,75.1,105.9,208.5
366155,96577,2019-12-29 10:09:45,22.9,75.1,106.4,210.10001
366156,96578,2019-12-29 10:09:48,23.0,75.2,106.6,210.8
366157,96579,2019-12-29 10:09:52,23.0,75.2,107.8,212.0
366158,96580,2019-12-29 10:09:56,22.9,75.1,108.2,224.89999
366159,96581,2019-12-29 10:09:59,23.0,75.2,108.6,222.89999
366160,96582,2019-12-29 10:10:03,22.8,75.1,108.9,221.0
366161,96583,2019-12-29 10:10:07,23.0,75.2,108.2,213.3
366162,96584,2019-12-29 10:10:11,22.9,75.1,107.5,212.5
366163,96585,2019-12-29 10:10:23,23.0,75.2,106.9,211.60001
366164,96586,2019-12-29 10:10:27,23.0,75.2,104.2,195.60001
366166,96588,2019-12-29 10:10:35,23.0,75.1,104.1,193.8
366169,96591,2019-12-29 10:10:46,23.0,75.1,105.8,195.89999
366473,96895,2019-12-29 10:30:23,23.3,74.4,98.7,182.0
366474,96896,2019-12-29 10:30:27,23.3,74.4,98.3,183.0
366475,96897,2019-12-29 10:30:31,23.3,74.4,98.7,186.39999
366478,96900,2019-12-29 10:30:42,23.2,74.3,102.2,188.8
373673,104095,2019-12-29 20:48:58,23.3,70.7,83.9,165.8
373675,104097,2019-12-29 20:49:06,23.3,70.7,86.2,172.7
373677,104099,2019-12-29 20:49:14,23.2,70.7,84.1,158.5
373684,104106,2019-12-29 20:49:44,23.3,70.8,85.0,176.10001
373686,104108,2019-12-29 20:49:51,23.2,70.8,85.1,184.0
373687,104109,2019-12-29 20:49:56,23.3,70.8,84.4,179.39999
373688,104110,2019-12-29 20:50:00,23.3,70.8,85.2,174.60001
373689,104111,2019-12-29 20:50:03,23.3,70.8,84.3,171.2
373690,104112,2019-12-29 20:50:07,23.2,70.8,84.4,171.7
373693,104115,2019-12-29 20:50:21,23.2,70.8,82.8,154.10001
374366,104788,2019-12-29 21:36:47,23.1,72.6,89.4,179.2
374367,104789,2019-12-29 21:36:51,23.1,72.6,90.8,187.5
374368,104790,2019-12-29 21:36:54,23.1,72.6,91.9,192.8
374369,104791,2019-12-29 21:36:58,23.1,72.6,91.1,189.89999
374370,104792,2019-12-29 21:37:02,23.1,72.6,92.1,190.7
374371,104793,2019-12-29 21:37:06,23.1,72.6,92.6,189.0
374372,104794,2019-12-29 21:37:11,23.1,72.6,92.3,185.2
374373,104795,2019-12-29 21:37:14,23.1,72.6,91.8,182.10001
374374,104796,2019-12-29 21:37:18,23.1,72.6,90.2,181.5
374375,104797,2019-12-29 21:37:22,23.1,72.6,89.7,181.7
374376,104798,2019-12-29 21:37:25,23.1,72.6,88.7,182.5
374377,104799,2019-12-29 21:37:29,23.1,72.6,88.8,178.7
375062,105484,2019-12-29 22:23:15,22.7,64.7,76.9,147.39999
375063,105485,2019-12-29 22:23:19,22.8,64.8,78.6,163.39999
375064,105486,2019-12-29 22:23:23,22.8,64.8,79.2,165.60001
375065,105487,2019-12-29 22:23:26,22.8,64.8,80.0,165.2
375066,105488,2019-12-29 22:23:30,22.8,64.8,80.6,171.89999
375067,105489,2019-12-29 22:23:34,22.7,64.8,80.0,177.0
375068,105490,2019-12-29 22:23:38,22.8,64.9,78.3,171.39999
375069,105491,2019-12-29 22:23:41,22.8,64.8,77.4,163.60001
375070,105492,2019-12-29 22:23:45,22.8,64.8,76.2,160.3
375071,105493,2019-12-29 22:23:49,22.8,64.8,76.2,145.7
375072,105494,2019-12-29 22:23:54,22.8,64.7,75.7,146.3
375073,105495,2019-12-29 22:23:57,22.7,64.6,75.4,147.89999
375525,105947,2019-12-29 22:54:09,22.7,60.7,68.0,125.5
387174,117596,2019-12-30 11:40:27,24.7,67.9,178.7,244.60001
387175,117597,2019-12-30 11:40:31,24.7,68.1,195.60001,265.20001
387176,117598,2019-12-30 11:40:35,24.7,68.3,224.60001,299.5
387177,117599,2019-12-30 11:40:39,24.7,68.3,252.60001,336.20001
387178,117600,2019-12-30 11:40:43,24.7,68.3,275.10001,363.0
387179,117601,2019-12-30 11:40:47,24.7,68.2,293.29999,384.10001
387180,117602,2019-12-30 11:40:51,24.7,68.2,306.20001,395.79999
387181,117603,2019-12-30 11:40:55,24.7,68.2,295.20001,384.70001
387182,117604,2019-12-30 11:40:59,24.7,68.0,278.60001,366.70001
387183,117605,2019-12-30 11:41:03,24.6,67.8,258.5,342.89999
387184,117606,2019-12-30 11:41:07,24.7,67.9,237.89999,317.60001
387185,117607,2019-12-30 11:41:11,24.7,67.9,221.89999,300.0
387186,117608,2019-12-30 11:41:15,24.7,67.9,211.7,289.70001
387187,117609,2019-12-30 11:41:18,24.7,67.9,201.8,279.70001
387188,117610,2019-12-30 11:41:22,24.7,68.0,194.7,272.70001
387189,117611,2019-12-30 11:41:26,24.7,68.0,186.3,261.10001
387190,117612,2019-12-30 11:41:30,24.7,68.0,175.8,243.5
387191,117613,2019-12-30 11:41:33,24.6,68.0,164.39999,225.89999
387192,117614,2019-12-30 11:41:37,24.6,68.0,156.39999,216.39999
387199,117621,2019-12-30 11:42:04,24.6,68.1,153.8,211.10001
387202,117624,2019-12-30 11:42:16,24.6,67.9,160.5,220.39999
387204,117626,2019-12-30 11:42:23,24.7,67.9,153.10001,210.2
391514,121936,2019-12-30 16:18:21,25.4,61.9,57.1,130.8
391515,121937,2019-12-30 16:18:25,25.5,61.9,56.8,126.0
391516,121938,2019-12-30 16:18:29,25.4,61.8,56.3,124.8
411338,141760,2019-12-31 13:06:09,24.3,80.3,72.7,145.89999
411339,141761,2019-12-31 13:06:13,24.3,80.3,71.6,150.3
411340,141762,2019-12-31 13:06:16,24.2,80.2,70.0,157.10001
411341,141763,2019-12-31 13:06:20,24.2,80.2,68.7,160.10001
411342,141764,2019-12-31 13:06:24,24.2,80.2,65.7,157.5
411343,141765,2019-12-31 13:06:28,24.2,80.2,65.1,153.60001
411344,141766,2019-12-31 13:06:32,24.2,80.3,63.6,137.3
456011,186433,2020-01-02 12:38:13,26.6,68.9,153.2,224.5
456012,186434,2020-01-02 12:38:16,26.6,68.9,166.0,243.89999
456013,186435,2020-01-02 12:38:20,26.5,68.9,172.39999,253.39999
456014,186436,2020-01-02 12:38:24,26.6,69.0,182.2,266.0
456015,186437,2020-01-02 12:38:28,26.5,68.9,179.3,261.0
456018,186440,2020-01-02 12:38:39,26.5,68.9,152.8,222.3
456071,186493,2020-01-02 12:42:03,26.7,68.8,159.8,223.39999
456072,186494,2020-01-02 12:42:07,26.7,68.9,166.89999,233.10001
456073,186495,2020-01-02 12:42:11,26.7,68.8,172.10001,238.8
456074,186496,2020-01-02 12:42:14,26.7,68.7,176.0,244.89999
456075,186497,2020-01-02 12:42:18,26.7,68.7,180.60001,249.2
456076,186498,2020-01-02 12:42:22,26.7,68.7,175.10001,243.5
456077,186499,2020-01-02 12:42:26,26.7,68.7,165.0,230.0
456078,186500,2020-01-02 12:42:29,26.7,68.7,152.3,213.3
456109,186531,2020-01-02 12:44:31,26.7,68.7,151.10001,217.0
456110,186532,2020-01-02 12:44:35,26.7,68.8,158.7,230.39999
456111,186533,2020-01-02 12:44:38,26.7,68.8,166.8,239.39999
456113,186535,2020-01-02 12:44:46,26.7,68.7,173.2,249.7
456114,186536,2020-01-02 12:44:50,26.7,68.6,172.8,248.2
456115,186537,2020-01-02 12:44:53,26.7,68.5,162.0,233.5
