,created_at,temp,hum,p25,p10
387884,2020-02-07 10:26:00,1.0,10.3,20.3,147.60001
388083,2020-02-07 11:23:00,1.2,19.3,14.3,45.7
388084,2020-02-07 11:24:00,1.1,19.2,14.7,60.3
388208,2020-02-07 11:59:00,1.8,8.2,12.4,37.8
388209,2020-02-07 11:59:00,1.8,8.0,12.2,34.8
398442,2020-02-09 12:54:00,-0.9,26.1,61.0,131.5
408722,2020-02-11 14:29:00,1.3,23.9,29.6,100.8
408723,2020-02-11 14:29:00,1.4,23.6,29.3,80.1
409430,2020-02-11 20:37:00,-0.6,21.8,61.5,132.0
409431,2020-02-11 20:37:00,-0.6,21.8,62.1,134.89999
409437,2020-02-11 20:39:00,-0.7,21.9,61.7,132.7
432770,2020-02-16 18:07:00,2.1,14.7,29.8,111.7
432771,2020-02-16 18:07:00,2.0,14.9,29.8,122.4
432782,2020-02-16 18:11:00,2.4,17.4,33.1,228.7
432783,2020-02-16 18:12:00,2.2,17.6,25.0,111.5
432784,2020-02-16 18:12:00,2.1,20.0,28.2,173.89999
432785,2020-02-16 18:12:00,2.0,20.9,26.4,160.7
432819,2020-02-16 18:57:00,1.7,19.8,59.7,236.60001
432820,2020-02-16 18:58:00,1.7,20.3,58.5,233.7
432836,2020-02-16 19:03:00,27.8,45.3,62.5,123.9
432837,2020-02-16 19:03:00,27.8,45.4,66.2,130.8
432838,2020-02-16 19:03:00,27.8,45.3,71.8,143.3
432839,2020-02-16 19:04:00,27.8,44.6,65.4,141.39999
432840,2020-02-16 19:04:00,27.8,45.4,68.2,141.10001
432843,2020-02-16 19:05:00,27.8,45.5,67.0,135.3
432844,2020-02-16 19:05:00,27.8,45.5,67.3,135.5
432846,2020-02-16 19:06:00,27.8,45.4,65.9,132.89999
432849,2020-02-16 19:07:00,27.7,45.5,66.2,131.2
432850,2020-02-16 19:07:00,27.6,45.5,67.4,136.0
432851,2020-02-16 19:07:00,27.6,45.6,67.9,134.8
432870,2020-02-16 19:13:00,27.4,46.1,70.1,142.3
432871,2020-02-16 19:13:00,27.4,46.0,70.3,139.8
432882,2020-02-16 19:16:00,27.5,45.9,77.2,152.0
432890,2020-02-16 19:18:00,27.6,45.9,87.3,170.39999
432892,2020-02-16 19:19:00,27.6,45.9,91.2,168.89999
432894,2020-02-16 19:19:00,27.6,45.9,89.8,171.89999
432895,2020-02-16 19:19:00,27.5,45.8,88.3,176.89999
432896,2020-02-16 19:20:00,27.6,45.9,88.4,170.2
432898,2020-02-16 19:20:00,27.6,45.9,88.8,169.89999
432899,2020-02-16 19:21:00,27.5,45.9,90.5,173.0
432900,2020-02-16 19:21:00,27.5,45.9,90.1,178.10001
432901,2020-02-16 19:21:00,27.5,45.9,89.0,177.60001
432902,2020-02-16 19:21:00,27.5,45.9,88.9,167.89999
432903,2020-02-16 19:22:00,27.6,46.0,89.3,166.3
432906,2020-02-16 19:22:00,27.5,46.0,85.5,160.5
432908,2020-02-16 19:23:00,27.5,46.0,88.1,169.0
432909,2020-02-16 19:23:00,27.6,46.0,86.3,162.2
432912,2020-02-16 19:24:00,27.6,46.0,86.6,166.60001
432916,2020-02-16 19:25:00,27.5,46.0,86.6,170.5
432917,2020-02-16 19:26:00,27.5,46.0,85.8,174.2
432918,2020-02-16 19:26:00,27.5,46.0,88.4,171.10001
432920,2020-02-16 19:26:00,27.5,46.0,88.3,170.3
432921,2020-02-16 19:27:00,27.5,46.0,90.0,170.5
432922,2020-02-16 19:27:00,27.5,46.0,90.7,172.7
432923,2020-02-16 19:27:00,27.5,46.0,93.1,176.0
432924,2020-02-16 19:27:00,27.5,46.0,89.9,174.7
432925,2020-02-16 19:28:00,27.5,46.0,88.8,172.89999
432926,2020-02-16 19:28:00,27.5,45.9,88.2,164.8
432930,2020-02-16 19:29:00,27.5,45.9,88.6,166.3
432936,2020-02-16 19:31:00,27.6,45.9,87.9,163.8
432947,2020-02-16 19:34:00,27.6,45.7,84.0,156.7
432981,2020-02-16 19:44:00,27.4,42.6,55.4,130.2
432982,2020-02-16 19:45:00,27.5,41.7,56.1,137.39999
433235,2020-02-16 20:56:00,26.9,44.2,61.8,125.2
433238,2020-02-16 20:57:00,26.9,44.2,59.2,115.2
433242,2020-02-16 20:58:00,26.9,44.3,60.0,122.9
435616,2020-02-17 08:05:00,22.7,64.3,74.8,143.7
435634,2020-02-17 08:10:00,23.0,59.4,65.1,131.39999
435635,2020-02-17 08:10:00,23.1,59.9,65.8,132.7
435664,2020-02-17 08:18:00,23.6,57.0,57.6,115.5
435987,2020-02-17 09:49:00,26.4,45.0,55.7,125.9
435988,2020-02-17 09:49:00,26.4,45.1,55.0,122.1
438223,2020-02-17 20:31:00,26.6,41.3,46.4,114.8
438549,2020-02-17 22:05:00,25.0,44.6,39.2,93.2
438574,2020-02-17 22:12:00,24.8,45.4,41.1,97.6
438601,2020-02-17 22:20:00,24.8,45.9,44.6,115.7
438609,2020-02-17 22:22:00,24.7,46.4,46.3,115.4
438637,2020-02-17 22:30:00,24.5,47.0,49.2,131.10001
438645,2020-02-17 22:33:00,24.6,47.5,48.8,129.0
438646,2020-02-17 22:33:00,24.6,47.5,48.4,123.8
438651,2020-02-17 22:34:00,24.7,47.4,48.0,126.9
438663,2020-02-17 22:38:00,24.4,47.8,50.7,122.8
438702,2020-02-17 22:49:00,24.0,49.9,49.3,130.5
438729,2020-02-17 22:57:00,24.1,49.7,52.6,125.2
438735,2020-02-17 22:59:00,24.1,49.9,55.3,124.2
438736,2020-02-17 22:59:00,24.1,49.9,57.8,134.2
438738,2020-02-17 23:00:00,24.0,50.0,57.3,133.5
438739,2020-02-17 23:00:00,24.0,49.9,57.8,131.7
438740,2020-02-17 23:00:00,24.0,50.0,56.8,118.0
438744,2020-02-17 23:01:00,24.0,50.1,54.2,120.6
438756,2020-02-17 23:05:00,24.1,50.0,53.6,117.4
438780,2020-02-17 23:12:00,23.9,50.6,51.8,109.2
438857,2020-02-17 23:34:00,23.5,53.1,55.3,126.4
438859,2020-02-17 23:34:00,23.5,53.1,52.8,112.5
438860,2020-02-17 23:35:00,23.6,53.0,53.7,122.4
438867,2020-02-17 23:37:00,23.6,52.8,53.7,115.9
438874,2020-02-17 23:39:00,23.7,52.8,53.3,122.9
438876,2020-02-17 23:39:00,23.7,52.6,54.7,125.3
438877,2020-02-17 23:40:00,23.7,52.6,54.3,129.60001
438878,2020-02-17 23:40:00,23.7,52.7,53.3,129.8
438881,2020-02-17 23:41:00,23.6,52.6,51.9,125.3
438882,2020-02-17 23:41:00,23.6,52.7,53.0,125.3
438884,2020-02-17 23:42:00,23.5,52.8,55.0,135.39999
438885,2020-02-17 23:42:00,23.6,53.0,55.8,151.39999
438886,2020-02-17 23:42:00,23.6,53.1,56.0,139.89999
438887,2020-02-17 23:43:00,23.6,53.1,56.6,139.8
438888,2020-02-17 23:43:00,23.5,53.1,57.1,140.3
438889,2020-02-17 23:43:00,23.7,53.2,56.5,142.5
438890,2020-02-17 23:43:00,23.5,53.2,54.9,142.0
438891,2020-02-17 23:44:00,23.5,53.3,54.8,137.8
438892,2020-02-17 23:44:00,23.5,53.4,55.0,135.89999
438893,2020-02-17 23:44:00,23.4,53.5,53.9,134.2
438894,2020-02-17 23:45:00,23.4,53.5,54.9,131.89999
438895,2020-02-17 23:45:00,23.4,53.6,55.2,129.39999
438905,2020-02-17 23:48:00,23.4,53.8,53.4,127.1
438906,2020-02-17 23:48:00,23.4,53.9,51.8,124.9
438907,2020-02-17 23:48:00,23.3,53.8,53.5,123.3
438908,2020-02-17 23:49:00,23.4,53.8,53.3,131.0
438909,2020-02-17 23:49:00,23.5,53.7,53.3,131.0
438910,2020-02-17 23:49:00,23.5,53.7,54.0,126.9
438919,2020-02-17 23:52:00,23.5,53.4,51.7,128.89999
438924,2020-02-17 23:53:00,23.5,53.4,51.8,123.5
438927,2020-02-17 23:54:00,23.4,53.4,51.4,124.2
438938,2020-02-17 23:57:00,23.4,53.4,50.7,119.4
438942,2020-02-17 23:58:00,23.4,53.6,50.4,119.0
438973,2020-02-18 00:07:00,23.3,54.3,49.7,129.0
438990,2020-02-18 00:12:00,23.2,54.7,47.7,119.2
439011,2020-02-18 00:18:00,22.8,56.9,51.6,134.5
439012,2020-02-18 00:19:00,22.7,57.0,49.9,126.9
439695,2020-02-18 03:36:00,22.3,42.6,33.0,84.8
439769,2020-02-18 03:57:00,21.4,44.7,34.7,92.0
440165,2020-02-18 05:50:00,19.2,50.4,44.7,119.2
440201,2020-02-18 06:00:00,19.2,49.8,43.4,109.0
440208,2020-02-18 06:02:00,19.1,50.3,45.5,116.0
440213,2020-02-18 06:03:00,19.0,50.4,45.2,112.4
440244,2020-02-18 06:12:00,18.6,51.4,45.7,112.6
440272,2020-02-18 06:20:00,18.6,51.1,44.7,111.7
440295,2020-02-18 06:27:00,18.5,50.4,45.1,115.1
440296,2020-02-18 06:27:00,18.5,50.2,43.8,109.7
440309,2020-02-18 06:31:00,18.8,49.1,41.9,102.9
440414,2020-02-18 07:01:00,19.4,47.8,42.5,102.0
440415,2020-02-18 07:01:00,19.4,47.8,42.6,106.4
440486,2020-02-18 07:21:00,20.7,44.0,42.2,105.0
440489,2020-02-18 07:22:00,20.6,44.1,41.9,101.9
440490,2020-02-18 07:22:00,20.7,43.7,41.7,106.9
440498,2020-02-18 07:25:00,21.0,42.2,41.9,113.4
440499,2020-02-18 07:25:00,21.1,42.2,41.7,105.7
440500,2020-02-18 07:25:00,21.1,41.7,41.9,107.7
440501,2020-02-18 07:25:00,21.2,41.1,43.2,119.5
440506,2020-02-18 07:27:00,21.6,40.5,58.6,143.10001
440507,2020-02-18 07:27:00,21.6,40.3,71.2,159.8
440508,2020-02-18 07:27:00,21.7,40.4,64.5,141.89999
440509,2020-02-18 07:28:00,21.7,40.8,50.7,126.0
440510,2020-02-18 07:28:00,21.8,41.0,43.4,120.7
440511,2020-02-18 07:28:00,21.8,40.9,41.0,106.9
440513,2020-02-18 07:29:00,21.8,40.1,39.2,98.3
440519,2020-02-18 07:30:00,22.2,39.4,38.5,105.4
440526,2020-02-18 07:32:00,22.4,38.8,35.4,98.1
440527,2020-02-18 07:33:00,22.5,38.7,35.3,91.4
440529,2020-02-18 07:33:00,22.5,38.6,36.3,92.9
440533,2020-02-18 07:34:00,22.7,38.5,37.9,102.9
440540,2020-02-18 07:36:00,22.7,39.1,36.8,103.4
440545,2020-02-18 07:38:00,22.7,38.6,33.7,90.7
440546,2020-02-18 07:38:00,22.7,39.0,34.8,96.2
440551,2020-02-18 07:40:00,22.7,39.0,34.5,92.2
440563,2020-02-18 07:43:00,22.7,39.1,34.2,91.0
440564,2020-02-18 07:43:00,22.6,39.0,34.9,93.1
440565,2020-02-18 07:44:00,22.7,38.8,34.0,89.6
440569,2020-02-18 07:45:00,22.7,38.6,33.3,88.9
440608,2020-02-18 07:56:00,23.2,38.6,31.7,80.5
440669,2020-02-18 08:13:00,24.0,36.5,33.7,89.5
440724,2020-02-18 08:29:00,24.5,36.0,34.8,95.2
440725,2020-02-18 08:29:00,24.5,36.0,34.2,88.9
440772,2020-02-18 08:43:00,24.9,36.0,34.3,95.4
440780,2020-02-18 08:45:00,25.0,35.2,31.7,84.6
440786,2020-02-18 08:47:00,25.0,35.4,30.8,83.2
440793,2020-02-18 08:49:00,25.1,35.1,28.9,74.5
440795,2020-02-18 08:49:00,25.1,35.2,28.3,74.3
440796,2020-02-18 08:50:00,25.1,35.2,28.5,77.5
441017,2020-02-18 09:53:00,26.8,31.1,17.5,56.1
441018,2020-02-18 09:53:00,26.8,31.2,17.9,57.4
441061,2020-02-18 10:06:00,27.1,29.8,16.9,51.1
441330,2020-02-18 11:24:00,29.4,27.1,15.5,51.6
441850,2020-02-18 13:59:00,44.6,19.0,9.0,28.1
442816,2020-02-18 18:45:00,27.0,31.5,20.1,55.3
442927,2020-02-18 19:18:00,26.2,33.3,23.6,63.7
442928,2020-02-18 19:18:00,26.2,33.3,22.7,67.4
442987,2020-02-18 19:35:00,25.8,34.5,24.4,60.5
443006,2020-02-18 19:41:00,25.6,34.4,27.3,71.9
443010,2020-02-18 19:42:00,26.0,34.6,25.3,67.8
443105,2020-02-18 20:09:00,25.4,35.8,29.9,83.0
443119,2020-02-18 20:13:00,25.3,35.9,30.8,76.2
443120,2020-02-18 20:13:00,25.3,35.9,30.0,75.6
443125,2020-02-18 20:15:00,25.2,35.9,31.7,82.2
443173,2020-02-18 20:29:00,24.7,37.1,33.8,88.4
443270,2020-02-18 20:57:00,24.2,38.1,43.9,109.9
443297,2020-02-18 21:05:00,24.3,38.9,47.7,120.9
443298,2020-02-18 21:05:00,23.9,38.7,48.0,130.2
443299,2020-02-18 21:06:00,24.0,38.8,46.0,114.2
443429,2020-02-18 21:44:00,23.8,40.7,51.6,123.7
443471,2020-02-18 21:56:00,23.9,40.8,46.5,113.0
443505,2020-02-18 22:06:00,23.6,40.5,41.9,99.6
443512,2020-02-18 22:08:00,23.7,40.4,42.3,105.0
443513,2020-02-18 22:08:00,23.6,40.3,41.8,97.8
443592,2020-02-18 22:31:00,22.9,41.0,43.7,113.1
443593,2020-02-18 22:31:00,22.9,41.0,43.3,119.9
443594,2020-02-18 22:32:00,22.9,41.0,42.4,115.6
443595,2020-02-18 22:32:00,22.8,41.0,42.8,110.7
443628,2020-02-18 22:41:00,22.6,41.8,40.9,101.0
443629,2020-02-18 22:42:00,22.4,41.8,41.0,98.1
443646,2020-02-18 22:47:00,22.4,41.7,39.5,94.7
443647,2020-02-18 22:47:00,22.2,41.6,40.6,101.9
443648,2020-02-18 22:47:00,22.4,41.6,39.4,98.5
443666,2020-02-18 22:52:00,22.9,40.5,39.2,90.9
443765,2020-02-18 23:21:00,22.7,38.3,28.6,73.1
443773,2020-02-18 23:23:00,22.6,38.5,29.2,82.0
443798,2020-02-18 23:30:00,22.9,38.8,27.7,70.4
444276,2020-02-19 01:50:00,20.3,57.5,34.8,89.4
445969,2020-02-19 09:54:00,25.6,52.0,72.1,159.60001
445970,2020-02-19 09:54:00,25.6,51.9,69.0,162.5
446924,2020-02-19 14:34:00,39.6,26.3,34.6,131.60001
446925,2020-02-19 14:34:00,39.3,26.3,37.3,158.89999
446926,2020-02-19 14:34:00,38.7,26.3,32.0,85.7
446929,2020-02-19 14:35:00,38.7,26.6,33.4,100.2
446931,2020-02-19 14:36:00,39.1,26.6,33.9,112.9
446932,2020-02-19 14:36:00,39.6,26.6,39.7,190.2
446933,2020-02-19 14:37:00,39.3,26.4,37.3,174.0
447356,2020-02-19 16:48:00,36.4,28.9,33.0,99.2
447359,2020-02-19 16:49:00,36.2,29.1,32.9,85.9
448920,2020-02-20 00:29:00,23.1,70.1,56.6,67.7
448950,2020-02-20 00:38:00,23.1,70.6,56.5,65.0
448979,2020-02-20 00:46:00,23.0,71.1,57.4,68.0
449052,2020-02-20 01:07:00,22.8,73.1,61.2,71.5
449155,2020-02-20 01:36:00,22.5,75.3,63.8,74.0
449920,2020-02-20 05:16:00,20.6,82.0,78.3,92.1
450113,2020-02-20 06:12:00,20.5,81.2,78.0,91.9
450156,2020-02-20 06:24:00,20.7,81.0,77.8,91.2
450207,2020-02-20 06:39:00,20.6,80.5,77.9,91.2
450208,2020-02-20 06:39:00,20.5,80.5,77.6,88.6
450384,2020-02-20 07:30:00,21.0,80.7,93.4,118.4
450400,2020-02-20 07:34:00,21.0,81.5,95.4,118.7
450401,2020-02-20 07:34:00,20.9,81.5,99.0,127.9
450402,2020-02-20 07:35:00,20.9,81.5,99.1,127.9
450404,2020-02-20 07:35:00,20.9,81.6,97.0,123.7
450410,2020-02-20 07:37:00,21.0,81.5,96.5,118.8
450411,2020-02-20 07:37:00,20.7,81.3,96.2,119.8
450417,2020-02-20 07:39:00,21.0,81.7,95.1,123.5
450418,2020-02-20 07:39:00,20.9,81.6,95.0,118.3
450419,2020-02-20 07:39:00,20.9,81.7,94.4,121.1
450426,2020-02-20 07:42:00,21.0,81.3,99.2,129.8
450439,2020-02-20 07:45:00,21.0,81.2,95.8,120.8
450440,2020-02-20 07:46:00,21.0,81.3,95.4,120.8
450443,2020-02-20 07:46:00,21.1,81.2,94.5,122.6
450486,2020-02-20 07:59:00,21.2,78.9,88.2,112.2
450578,2020-02-20 08:25:00,21.7,77.8,89.8,113.2
453321,2020-02-20 21:50:00,24.4,64.3,80.2,94.4
453326,2020-02-20 21:51:00,24.4,64.4,82.0,99.1
453360,2020-02-20 22:01:00,24.4,65.4,84.4,102.2
453419,2020-02-20 22:19:00,24.3,66.7,87.0,104.8
453425,2020-02-20 22:20:00,24.2,66.8,87.7,111.8
453430,2020-02-20 22:22:00,24.1,66.8,86.2,109.2
453438,2020-02-20 22:24:00,24.3,67.0,84.8,101.0
453442,2020-02-20 22:26:00,24.2,67.3,87.6,109.3
453449,2020-02-20 22:28:00,24.2,67.4,86.8,109.3
453452,2020-02-20 22:28:00,24.1,67.5,86.6,105.0
453457,2020-02-20 22:30:00,24.1,67.8,87.7,105.5
453460,2020-02-20 22:31:00,24.0,67.9,87.3,109.0
453465,2020-02-20 22:32:00,24.0,67.6,86.1,101.8
453466,2020-02-20 22:33:00,24.1,67.6,83.9,102.3
453468,2020-02-20 22:33:00,24.4,67.9,85.6,98.8
453469,2020-02-20 22:33:00,24.1,67.8,86.3,96.9
453477,2020-02-20 22:36:00,23.9,67.9,86.2,101.2
453486,2020-02-20 22:39:00,24.0,67.6,84.1,97.9
453493,2020-02-20 22:41:00,24.1,67.6,83.5,100.2
453498,2020-02-20 22:42:00,24.0,67.6,83.3,99.2
453503,2020-02-20 22:43:00,24.0,67.5,84.0,100.1
453513,2020-02-20 22:46:00,24.3,67.5,83.3,97.3
453514,2020-02-20 22:47:00,24.0,67.4,84.6,98.9
453521,2020-02-20 22:49:00,23.9,67.8,82.3,99.0
453522,2020-02-20 22:49:00,23.8,67.6,83.9,102.3
453531,2020-02-20 22:52:00,23.9,67.6,81.0,98.0
453533,2020-02-20 22:52:00,23.9,67.7,83.4,99.3
453534,2020-02-20 22:52:00,23.9,67.7,83.5,100.4
453571,2020-02-20 23:03:00,23.8,67.8,80.3,95.3
453721,2020-02-20 23:46:00,23.3,69.6,67.4,76.4
453747,2020-02-20 23:54:00,23.1,70.0,68.9,78.3
453868,2020-02-21 00:29:00,22.7,72.1,66.5,75.3
453901,2020-02-21 00:39:00,22.5,72.8,67.8,76.2
453908,2020-02-21 00:41:00,22.5,73.1,68.1,76.7
453928,2020-02-21 00:47:00,22.5,73.3,66.6,74.9
453943,2020-02-21 00:51:00,22.4,73.7,65.4,74.2
454002,2020-02-21 01:08:00,22.2,75.1,67.4,75.8
454190,2020-02-21 02:03:00,21.5,79.5,73.3,82.5
454207,2020-02-21 02:08:00,21.4,79.7,71.6,80.4
454230,2020-02-21 02:14:00,21.3,80.5,75.5,84.7
454244,2020-02-21 02:18:00,21.1,80.9,73.6,83.2
454247,2020-02-21 02:19:00,21.1,81.1,74.4,83.6
454256,2020-02-21 02:22:00,21.1,81.0,75.9,86.2
454275,2020-02-21 02:28:00,21.0,81.4,75.0,85.4
454289,2020-02-21 02:32:00,21.1,81.3,75.4,84.8
454290,2020-02-21 02:32:00,21.1,81.3,76.4,88.0
454303,2020-02-21 02:36:00,20.9,81.8,77.2,92.1
454320,2020-02-21 02:41:00,20.9,81.2,76.7,89.1
454338,2020-02-21 02:46:00,20.9,81.0,78.5,93.0
454377,2020-02-21 02:57:00,20.9,79.8,72.9,83.3
454451,2020-02-21 03:18:00,20.7,80.1,73.1,83.3
454844,2020-02-21 05:11:00,20.0,77.2,64.1,74.6
454889,2020-02-21 05:24:00,19.9,77.3,61.7,73.7
455734,2020-02-21 09:26:00,22.3,67.2,58.8,70.4
455745,2020-02-21 09:29:00,22.4,66.6,58.2,70.0
461802,2020-02-22 14:46:00,39.6,26.2,26.9,68.6
466182,2020-02-23 11:43:00,28.7,31.5,17.5,51.3
475776,2020-02-25 09:31:00,25.4,58.3,52.5,59.9
480477,2020-02-26 09:08:00,24.9,57.5,64.0,131.3
480870,2020-02-26 11:03:00,27.8,47.2,57.9,119.5
485974,2020-02-27 11:54:00,29.8,30.1,30.3,98.4
485975,2020-02-27 11:55:00,29.6,30.0,31.6,112.5
485976,2020-02-27 11:55:00,29.9,30.1,30.0,86.3
485990,2020-02-27 11:59:00,30.3,29.8,31.0,90.0
487429,2020-02-27 19:08:00,27.3,36.0,41.6,104.9
487435,2020-02-27 19:10:00,27.2,35.9,41.2,103.6
487448,2020-02-27 19:13:00,27.1,35.8,45.9,117.9
487450,2020-02-27 19:14:00,27.1,35.7,46.1,119.6
487461,2020-02-27 19:17:00,27.1,36.0,46.5,113.1
487462,2020-02-27 19:17:00,27.0,36.0,45.8,114.2
487470,2020-02-27 19:20:00,27.1,35.4,50.2,132.3
487480,2020-02-27 19:23:00,27.1,35.4,47.4,121.0
487495,2020-02-27 19:27:00,27.2,35.0,46.9,120.1
487516,2020-02-27 19:33:00,27.5,35.2,48.5,123.7
487524,2020-02-27 19:35:00,27.1,35.2,48.0,123.2
487548,2020-02-27 19:43:00,27.4,35.6,48.9,123.3
487831,2020-02-27 21:06:00,25.7,38.2,37.8,89.8
488364,2020-02-27 23:57:00,22.4,43.6,37.5,81.3
488428,2020-02-28 00:15:00,22.2,44.6,36.2,92.9
488472,2020-02-28 00:30:00,22.8,43.4,34.7,88.7
488518,2020-02-28 00:43:00,23.0,43.6,35.2,91.2
488527,2020-02-28 00:46:00,23.0,43.5,37.8,100.4
488548,2020-02-28 00:52:00,22.7,43.6,37.1,95.9
488551,2020-02-28 00:53:00,22.8,43.3,37.1,103.1
488576,2020-02-28 01:00:00,22.8,43.6,38.0,101.9
488580,2020-02-28 01:01:00,22.7,43.3,36.1,89.3
488581,2020-02-28 01:01:00,22.7,43.6,37.6,105.3
488582,2020-02-28 01:02:00,22.8,43.7,38.8,102.5
488587,2020-02-28 01:03:00,22.8,43.5,37.4,93.0
488614,2020-02-28 01:11:00,22.3,44.4,38.8,91.5
488629,2020-02-28 01:15:00,22.3,44.6,35.9,94.5
488630,2020-02-28 01:15:00,22.2,44.6,37.0,98.8
488631,2020-02-28 01:16:00,22.2,44.5,37.0,95.3
489716,2020-02-28 06:29:00,20.4,93.8,88.1,111.0
489763,2020-02-28 06:42:00,20.5,93.7,88.7,113.4
489812,2020-02-28 06:56:00,20.6,93.7,88.3,111.4
491573,2020-02-28 16:50:00,37.4,31.6,41.2,118.7
491574,2020-02-28 16:51:00,37.5,31.6,41.1,125.8
491575,2020-02-28 16:51:00,37.5,31.2,40.3,107.1
491576,2020-02-28 16:51:00,37.6,31.5,41.3,110.9
491577,2020-02-28 16:52:00,37.6,31.5,40.7,113.7
491671,2020-02-28 17:21:00,32.9,35.7,41.5,118.0
491725,2020-02-28 17:37:00,30.7,38.4,40.2,112.6
491726,2020-02-28 17:38:00,30.7,38.6,41.2,126.9
491727,2020-02-28 17:38:00,30.7,38.8,40.0,101.3
493669,2020-02-29 03:04:00,22.3,87.9,56.5,68.0
493785,2020-02-29 03:37:00,22.4,86.7,56.5,66.6
494162,2020-02-29 05:26:00,21.0,93.2,92.2,121.0
494165,2020-02-29 05:27:00,21.0,93.3,92.0,118.4
494172,2020-02-29 05:29:00,21.1,93.3,89.9,115.7
494174,2020-02-29 05:29:00,21.1,93.3,96.3,122.3
494181,2020-02-29 05:32:00,21.0,93.4,94.6,120.5
494187,2020-02-29 05:33:00,20.9,93.5,96.3,122.9
501439,2020-03-01 17:59:00,28.9,48.1,47.8,125.4
501440,2020-03-01 17:59:00,28.9,48.1,52.3,157.2
501441,2020-03-01 18:00:00,28.8,48.1,51.3,154.89999
501442,2020-03-01 18:00:00,28.9,48.2,48.3,134.89999
501443,2020-03-01 18:00:00,28.9,48.2,46.2,114.7
501445,2020-03-01 18:01:00,28.9,48.3,46.6,122.4
501446,2020-03-01 18:01:00,29.0,48.3,47.0,125.6
501447,2020-03-01 18:02:00,28.9,48.3,48.0,128.89999
501448,2020-03-01 18:02:00,28.9,48.3,47.3,131.0
501449,2020-03-01 18:02:00,28.8,48.3,46.6,121.1
501825,2020-03-01 19:54:00,26.5,60.5,44.0,148.10001
501826,2020-03-01 19:55:00,26.5,60.9,43.4,138.60001
501827,2020-03-01 19:55:00,26.5,61.2,42.8,113.5
501828,2020-03-01 19:55:00,26.5,61.3,41.9,106.2
501829,2020-03-01 19:55:00,26.4,61.3,41.3,110.3
501830,2020-03-01 19:56:00,26.4,61.6,41.0,101.6
501852,2020-03-01 20:02:00,25.8,64.5,37.6,89.7
506361,2020-03-02 18:57:00,28.7,51.0,52.3,123.7
506362,2020-03-02 18:57:00,28.6,50.9,55.1,131.5
506363,2020-03-02 18:57:00,28.6,50.9,56.6,137.5
506364,2020-03-02 18:58:00,28.7,51.0,55.3,140.3
506368,2020-03-02 18:59:00,28.7,51.0,53.5,117.9
506371,2020-03-02 19:00:00,28.7,50.9,52.3,123.3
506447,2020-03-02 19:24:00,28.5,52.7,52.1,116.5
510169,2020-03-03 14:14:00,36.3,40.3,41.4,104.8
510170,2020-03-03 14:15:00,36.5,40.3,43.7,131.2
510310,2020-03-03 15:03:00,37.5,37.6,125.9,152.3
510311,2020-03-03 15:03:00,37.9,37.5,185.8,219.0
510314,2020-03-03 15:04:00,38.3,37.1,54.5,62.6
510324,2020-03-03 15:07:00,39.3,36.1,58.1,65.1
510325,2020-03-03 15:08:00,39.2,35.5,52.6,59.1
512006,2020-03-03 23:48:00,25.6,73.1,63.1,73.7
512879,2020-03-04 04:05:00,22.8,87.7,125.7,219.3
512880,2020-03-04 04:06:00,22.8,87.6,123.2,216.7
512882,2020-03-04 04:06:00,22.8,87.4,120.2,209.39999
512883,2020-03-04 04:06:00,22.9,87.4,129.89999,232.8
512884,2020-03-04 04:07:00,22.9,87.4,131.3,243.7
512885,2020-03-04 04:07:00,22.9,87.4,134.39999,248.8
512887,2020-03-04 04:08:00,22.9,87.1,124.1,220.60001
513185,2020-03-04 05:33:00,22.5,87.0,87.2,160.5
513208,2020-03-04 05:40:00,22.5,88.7,92.8,168.39999
513536,2020-03-04 07:13:00,22.3,90.9,119.1,187.39999
513544,2020-03-04 07:15:00,22.5,90.7,124.5,203.89999
513562,2020-03-04 07:21:00,22.6,90.4,122.8,177.39999
513565,2020-03-04 07:21:00,22.6,90.4,124.7,190.8
513569,2020-03-04 07:23:00,22.6,90.3,122.2,173.89999
513570,2020-03-04 07:23:00,22.6,90.3,123.0,176.89999
513580,2020-03-04 07:26:00,22.7,90.1,125.7,177.89999
513586,2020-03-04 07:27:00,22.8,89.9,123.4,197.39999
513604,2020-03-04 07:33:00,23.1,89.1,127.6,179.60001
513605,2020-03-04 07:33:00,23.0,88.9,128.7,185.7
513608,2020-03-04 07:34:00,23.1,88.7,136.39999,207.5
513609,2020-03-04 07:34:00,23.1,88.7,139.39999,211.2
513610,2020-03-04 07:34:00,23.1,88.7,136.39999,202.60001
513612,2020-03-04 07:35:00,23.1,88.6,136.8,209.10001
513613,2020-03-04 07:35:00,22.9,88.4,138.2,203.5
513614,2020-03-04 07:35:00,23.1,88.6,138.89999,203.60001
513615,2020-03-04 07:36:00,23.1,88.6,139.89999,199.89999
513616,2020-03-04 07:36:00,23.1,88.6,139.60001,195.10001
513617,2020-03-04 07:36:00,23.1,88.6,141.2,201.3
513618,2020-03-04 07:36:00,23.1,88.6,139.89999,204.89999
513620,2020-03-04 07:37:00,23.1,88.6,137.8,201.3
513621,2020-03-04 07:37:00,23.1,88.5,140.0,197.5
513622,2020-03-04 07:38:00,23.2,88.5,139.5,193.5
513624,2020-03-04 07:38:00,23.2,88.2,137.2,192.7
513625,2020-03-04 07:38:00,23.2,88.2,140.60001,204.3
